0,1
36.370615,-94.19339
40.173574,-74.67145
44.440086,-84.749018
44.074753,-93.222321
30.3786745,-89.1100894
43.0888724,-88.4999527
41.677715,-71.384439
41.776897,-71.457703
36.2025337573529,-83.3118386764706
39.364267602442,-104.603723842699
41.641332418535,-73.3616212390988
38.8245172,-90.2610255
42.3122502083333,-85.1534434583333
38.7544281251564,-84.6032284818523
39.0010400042918,-77.207120776824
47.5737076341463,-122.182958073171
43.048354,-71.237344
40.041121,-84.666527
42.975783969697,-74.2115511414141
27.004719,-82.137169
40.004652,-83.775182
25.7316355,-80.286314
45.4535166,-122.8644569
42.167325,-74.574651
21.348274,-157.882099
43.311695,-71.025289
41.426891,-81.688612
41.706473,-86.0797173
45.691205,-111.0737244
32.2197784,-110.9725114
42.17073,-74.483995
21.3451785,-157.8781446
30.3072266569045,-81.777580800687
42.7406232857143,-84.5644285714286
43.489302,-96.596709
33.3917059975623,-91.0421091570872
41.562879,-82.848712
35.011457,-81.789241
44.1351634,-103.0780682
40.5066815,-106.8591739
31.2675036428571,-82.3739969489796
42.40272,-88.040319
46.7929916081958,-92.1712545627763
35.5105863102721,-82.7099195299721
35.9850992312064,-89.9741885697911
48.1231968,-93.9419514
46.3016860002415,-94.2619382575626
40.8704161907234,-72.7978686114643
41.4493647,-72.1341826
45.5219032,-122.8873052
21.3397155,-157.8834646
45.2419295,-67.5187935
35.8764798604991,-86.8695150802434
45.4134534,-94.0506819
39.1802786,-96.6112255
38.344456,-81.6612581
33.8388122666667,-118.0446606
43.5978838,-96.5897796
31.7247738,-85.8128265
41.2128179,-96.1812643
